-0.108202085	-0.07577081	0.0810786	-0.12744664	0.07853217	-0.1291766	-0.08002884	-0.07112828	0.005476883	-0.14149356	-0.12497069	0.085736945	-0.09548021	0.027791463	-0.20338768	0.0574915
-0.068744875	-0.038329173	0.07346437	0.045435928	0.19520316	-0.08777564	0.0125547135	0.008271596	0.104377545	-0.07068478	-0.035240136	0.079457395	0.045233518	0.063473	-0.106990024	0.075119905
0.13763425	0.1786243	-0.15543005	0.10049328	-0.051222116	0.20876464	0.18548097	0.15670487	-0.14765507	0.18098928	0.22196785	-0.11184608	0.17070732	-0.17732607	0.16353899	-0.22490367
0.051790137	0.04923843	0.0007230746	-0.0030924678	0.018340986	-0.05991942	0.04023775	0.097062	-0.044727143	-0.0029691309	-0.012077689	0.055703975	0.120626174	-0.048647463	-0.015893152	-0.07338186
-0.043238852	-0.0006103628	0.013603923	0.037402507	0.12725271	-0.054858714	-0.05238442	-0.037261635	-0.025384739	0.024874864	-0.05047943	0.08334227	-0.0726389	0.034670483	-0.06551798	0.011588633
0.13776223	0.24261795	-0.14572836	0.09590229	-0.1264292	0.20949812	0.12188737	0.11826999	-0.07342475	0.16912268	0.19514008	-0.13994573	0.19795956	-0.079770565	0.17194359	-0.13842022
-0.14162344	-0.10483265	0.18444805	-0.11867574	0.20783705	-0.030717608	-0.09005069	-0.07447045	0.082476065	-0.122007996	-0.17195192	0.08616749	-0.023045547	0.11558437	-0.06975687	0.06500517
-0.028438589	0.010146625	0.082314834	-0.057484113	0.070423424	-0.053743914	0.00044664374	0.09565223	0.015786817	-0.08114933	-0.062000334	0.037842657	0.07103886	0.042025913	-0.00085276354	0.0737913
0.0053747175	-0.011481918	0.06984967	-0.1060352	0.029073508	-0.012275614	-0.08485843	-0.08815218	0.01973523	-0.06544001	-0.036186446	0.01716826	-0.074954286	0.028264929	-0.045835543	-0.01327737
-0.05405357	-0.064259976	0.028983518	-0.047494285	0.09179942	-0.0998568	-0.06546173	-0.097623594	0.0766324	-0.101352185	-0.12445606	0.019863147	-0.06447358	0.06171372	-0.040027574	0.088569686
-0.037431754	-0.082813	0.053861182	-0.012547612	0.17866994	-0.10825927	-0.0760251	-0.11727899	0.011135803	-0.11371366	-0.084560595	0.106175415	-0.095265746	0.121863894	-0.0048136385	0.12441663
0.038432736	0.055934712	-0.06304489	0.009773755	0.022171546	0.06406874	0.07665073	0.1723744	-0.10977632	0.035987854	0.064944215	-0.055381414	0.2039547	-0.07831027	0.11170017	-0.07210767
-0.103145815	-0.05073243	0.099074475	-0.07635829	0.14378758	-0.109250806	-0.014448562	-0.022428408	0.08738959	-0.055317715	-0.056415934	0.13740553	0.017076066	0.10008805	-0.017771542	0.1382827
-0.80451584	-0.95049906	0.993456	-0.82958037	1.0732054	-0.95641446	-0.8263077	-0.8611492	0.8757786	-0.9457166	-1.0084529	0.93031	-0.7878775	1.023781	-0.9309277	0.9556011
-0.0011745573	0.06200023	-0.03000294	0.05067225	-0.003417109	0.01905641	0.09900713	0.02408264	-0.07383422	0.062259022	0.051925886	-0.070067436	0.09209042	-0.0074657933	0.0011053153	-0.08124006
0.009951224	0.01629998	-0.0039224257	0.11989421	0.08884005	-0.02782799	0.038324494	0.083066605	-0.03643733	0.02249391	0.0386725	0.049526207	0.17792216	-0.012582876	-0.011450984	-0.08605328
0.05091731	0.14821747	-0.09685202	0.017432038	-0.12896962	0.09764646	0.0790919	0.060616452	-0.10147837	0.058638185	0.07420967	-0.07248486	0.12615484	-0.15766275	0.07831071	-0.08490018
0.07931069	0.12129317	-0.26491	0.07526285	-0.106514946	0.20027484	0.14002888	0.10150544	-0.05456367	0.1352823	0.12389552	-0.096889995	0.057353266	-0.19151688	0.16456321	-0.15187024
0.8728977	1.1437664	-1.0368851	1.0217855	-1.0397518	1.1194018	1.0072746	1.0130315	-0.8553004	1.075873	1.0576307	-1.0654902	1.0334423	-1.0711664	1.1043112	-1.1176635
0.52813125	0.78656816	-0.6880704	0.6633405	-0.6670871	0.7708695	0.68346006	0.7137594	-0.53876185	0.76459295	0.73306334	-0.607949	0.72240174	-0.75315225	0.7010098	-0.73368746
0.06649262	0.011147204	-0.06744689	0.10770364	-0.09325768	0.07565813	0.035790283	0.0976783	-0.102633275	0.08307542	0.05579577	-0.10841841	0.08327004	-0.087154076	0.09821678	-0.12526275
-0.08333399	-0.046738137	0.17131776	-0.091342166	0.26052505	-0.2350556	-0.011985336	-0.07025585	0.0070054927	-0.13115607	-0.09536587	0.22616167	-0.017008176	0.19681953	-0.1865976	0.16021225
0.08289071	0.051506773	-0.024750324	0.053511173	0.039583497	0.08587665	0.09970906	0.11474203	-0.030866556	0.097679816	0.090421885	-0.12993827	0.14651151	-0.07310427	0.10819999	-0.07790653
0.11010072	0.16632043	-0.11188337	0.18163936	-0.058779467	0.14590919	0.15218717	0.11322732	-0.20185648	0.14802948	0.07845674	-0.14970465	0.19688337	-0.12628724	0.14235237	-0.1850135
0.05505053	0.04294812	-0.0019736348	0.119202256	-0.05213607	0.09990847	0.0703362	0.0744575	-0.05093189	0.031899385	0.021804804	-0.066071354	0.04293861	-0.02484311	0.032363996	0.000350909
0.163525	0.25203982	-0.18177247	0.10800812	-0.09703694	0.26329497	0.05755013	0.15599684	-0.17128387	0.2448233	0.16916783	-0.210766	0.16373324	-0.17518091	0.13987418	-0.075627565
0.018322667	-0.06575544	0.1134746	-0.019153027	0.12441924	0.0034504398	-0.10891225	0.011342669	0.015600424	-0.092556745	-0.020509649	0.04615155	0.040074456	0.05282537	-0.024789374	0.03804434
0.109494336	0.15037087	-0.13596307	0.09501629	-0.1442846	0.13184343	0.1662351	0.15531932	-0.10004692	0.07164767	0.13485186	-0.08572514	0.09224554	-0.1297042	0.05265885	-0.10410491
-0.03811852	0.0017495333	0.014508239	0.0277204	0.047588956	-0.013650972	-0.008259747	-0.009290818	0.0967994	-0.036069367	-0.0115541415	0.018232085	0.0011363281	0.078953646	-0.092097215	0.011893049
-0.049014196	-0.048448585	0.055070724	-0.032522608	-0.0044269273	-0.054910693	-0.037646033	-0.06247695	0.072140716	-0.11307838	-0.11789678	0.12179837	0.0042869863	0.050119583	-0.057245716	0.10602715
-0.041257165	-0.09068006	0.10107968	-0.024557218	0.0050110584	0.011556781	0.0067231865	0.011446545	-0.030384898	0.050596267	-0.030012969	0.0063251816	0.057974197	-0.009725634	-0.0070493766	-0.044923283
0.23987676	0.21407431	-0.25116122	0.30222705	-0.21958123	0.25146735	0.17952177	0.23314032	-0.27955544	0.27193943	0.36384112	-0.20374823	0.33873114	-0.25978005	0.2236012	-0.34182242
-0.12098476	-0.1690989	0.11428802	-0.13637824	0.23433155	-0.15236612	-0.06462925	-0.10649372	0.24211988	-0.15243709	-0.14975296	0.13162754	-0.1720483	0.18836683	-0.15207945	0.0919853
0.06310439	0.11055691	-0.18305689	0.29986194	-0.15148668	0.10655836	0.17812033	0.19632748	-0.022972204	0.1812245	0.21489678	-0.13106975	0.16549936	-0.14603652	0.113932565	-0.16443607
0.22027862	0.32271135	-0.26584536	0.3454628	-0.2532847	0.30786875	0.2879951	0.2529047	-0.2899177	0.33346343	0.29891506	-0.29621437	0.3208383	-0.24346684	0.37826362	-0.2866874
0.083516985	0.13135909	-0.15680155	0.15573423	-0.028009938	0.07979044	0.030264126	0.05733465	0.009747436	0.051975887	0.13453726	0.024313925	0.027484806	-0.009904853	0.06926963	-0.03522531
0.12656546	0.10159397	-0.15945682	0.17067008	-0.023243023	0.06390868	0.14569607	0.12097035	-0.15348487	0.14918594	0.16192488	-0.12592338	0.13625666	-0.13841762	0.10961942	-0.22749493
0.009030232	-0.010468384	0.031634778	-0.025470575	0.034672014	0.027211886	-0.013814513	-0.015237363	-0.007285481	0.05868424	0.027617203	0.018411348	-0.020391652	0.03012674	-0.007771185	-0.047903247
-0.02861775	-0.12631787	0.11730197	-0.1454019	0.12590979	-0.16154583	-0.20197445	-0.1594635	0.14242281	-0.0720346	-0.038342733	0.07904886	-0.111447476	0.12821552	-0.12624195	0.099992424
-0.05794369	0.03599714	0.014761575	0.08056686	0.013490903	0.05458574	0.018452428	0.06643315	0.022452062	0.08589582	0.0015093504	0.025791729	0.15259728	0.0037160667	0.12774333	0.025194528
-0.3622784	-0.3955054	0.3646452	-0.28273416	0.3733205	-0.36282232	-0.41832927	-0.42358285	0.33113176	-0.41997838	-0.4291379	0.42460018	-0.34749347	0.40707248	-0.43614405	0.39657712
0.40769678	0.47007015	-0.52320796	0.36963817	-0.49096856	0.44007105	0.41746166	0.39875013	-0.39107805	0.4354933	0.47826973	-0.4888633	0.3919793	-0.4560273	0.43621886	-0.49276328
0.064861625	0.12471588	-0.016580777	0.045947086	0.030016227	0.16509092	0.114104696	0.17558761	0.0022950436	0.10118211	0.1376539	-0.11884261	0.08450698	-0.09181497	0.04930738	-0.058391895
0.19401202	0.12631404	-0.1276997	0.1952427	-0.040726107	0.07996896	0.1155813	0.13188484	-0.1373557	0.17619416	0.16430755	-0.13259834	0.20209329	-0.09161414	0.14694503	-0.15393792
-0.047441546	-0.07907234	0.1579442	-0.16144423	0.039693777	-0.1695795	-0.05026144	-0.11869542	0.042426653	-0.015407106	-0.14389974	0.20405059	-0.0655116	0.16068575	-0.14051384	0.019474909
-0.25390476	-0.25197175	0.28081536	-0.2815964	0.34638774	-0.37455088	-0.3006952	-0.2897936	0.23521265	-0.26231682	-0.26835895	0.3519393	-0.17450315	0.38377622	-0.29038262	0.3016236
